Plate,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Experimental Condition [MMS Treatment],Experimental Condition [Genotype],Comment [Gene Identifier],Comment [Gene Symbol],Channels
rad53-MMS-000384 PerkinElmer CellCarrier NEW,A1,Saccharomyces cerevisiae,NCBITaxon,4932,Untreated,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YMR176W,ECM5,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,G7,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YAR007C,RFA1,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,G8,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YOR249C,APC5,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,G9,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YMR111C,YMR111C,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,H1,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YJL092W,SRS2,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,H10,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YKL103C,LAP4,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,H11,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YML027W,YOX1,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,H12,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YGL175C,SAE2,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,H13,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YOL094C,RFC4,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,H14,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YIL034C,CAP2,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,H15,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YJL124C,LSM1,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,H16,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDL059C,RAD59,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,H17,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YNR046W,TRM112,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,H18,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YPR055W,SEC8,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,H19,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDL060W,TSR1,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,H2,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YNL118C,DCP2,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,H20,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YOL101C,IZH4,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,H3,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YLR187W,SKG3,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,H4,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YAR014C,BUD14,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,H5,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YMR160W,YMR160W,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,H6,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YNL085W,MKT1,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,H7,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDR479C,PEX29,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,H8,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YGL116W,CDC20,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,H9,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YLR108C,YLR108C,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,I1,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YGR233C,PHO81,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,I10,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDR132C,YDR132C,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,I11,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDL084W,SUB2,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,I12,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YOR007C,SGT2,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,I13,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDL188C,PPH22,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,I14,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YLR126C,YLR126C,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,I15,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YML028W,TSA1,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,I16,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YMR121C,RPL15B,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,I17,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YHR143W-A,RPC10,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,I18,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDR497C,ITR1,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,I19,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YLR220W,CCC1,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,I2,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YMR080C,NAM7,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,I20,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YBR205W,KTR3,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,I3,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YBR007C,DSF2,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,I4,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YMR037C,MSN2,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,I5,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YFR015C,GSY1,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,I6,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YJL157C,FAR1,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,I7,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YER173W,RAD24,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,I8,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YPL194W,DDC1,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,I9,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YBR274W,CHK1,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,J1,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YKL010C,UFD4,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,J10,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YOL061W,PRS5,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,J11,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDL155W,CLB3,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,J12,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YOR006C,TSR3,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,J13,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YLR265C,NEJ1,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,J14,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YGR239C,PEX21,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,J15,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YOL149W,DCP1,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,J16,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDL053C,PBP4,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,J17,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YGR151C,YGR151C,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,J18,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YNL065W,AQR1,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,J19,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YPL020C,ULP1,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,J2,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YMR229C,RRP5,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,J20,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YPR124W,CTR1,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,J3,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YMR224C,MRE11,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,J4,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YGL249W,ZIP2,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,J5,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YBL084C,CDC27,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,J6,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YMR192W,GYL1,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,J7,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YMR291W,YMR291W,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,J8,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YER124C,DSE1,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,J9,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YML085C,TUB1,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,K1,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YGL150C,INO80,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,K10,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDR348C,YDR348C,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,K11,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YGR142W,BTN2,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,K12,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YPL209C,IPL1,GFP:protein; RFP:cytoplasm
rad53-MMS-120384 PerkinElmer CellCarrier NEW,K13,Saccharomyces cerevisiae,NCBITaxon,4932,120 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YBR211C,AME1,GFP:protein; RFP:cytoplasm
